Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P2768,Smart Solar Grid,Water Infra,High,6261913,72,42,53,3.37,0.89,502,Borderline,3,,,2904.98,896163.13,77,51.88,1120808.92,109,57.27,2664547.9,156,28.34,1060706.62,95,30.72,519686.43,65,41.79
P2769,Dam Reinforcement,Power Plant,Medium,1516409,60,95,77,7.53,0.94,488,Borderline,2,,,171.98,137488.97,69,72.88,200038.42,89,100.0,276472.92,78,60.19,703572.16,195,100.0,198836.54,57,100.0
P2770,Dam Reinforcement,Road,Low,1666165,86,95,71,2.94,0.96,226,Borderline,1,,,3471.08,392886.62,76,100.0,294717.98,40,100.0,452218.04,53,84.81,189100.61,29,52.55,337241.76,28,52.04
P2771,Highway Expansion,Road,Low,3788363,71,45,48,7.63,0.62,369,Not Feasible,1,,,8739.09,938644.6,134,81.01,599991.05,66,52.51,993679.6,74,39.56,497369.51,50,28.17,758678.24,45,23.75
P2772,Highway Expansion,Water Infra,Medium,6437389,53,57,54,7.45,0.71,455,Feasible,2,,,2921.33,710792.03,84,67.67,1271629.79,96,76.61,2625688.32,140,33.55,1277953.58,73,47.78,551325.28,62,59.39
P2773,Highway Expansion,Building,High,6620749,78,64,94,2.46,0.51,403,Not Feasible,3,,,2286.35,324278.95,35,52.0,922577.94,45,100.0,1723002.4,108,50.78,2097671.81,89,76.54,1553217.91,127,35.83
P2774,Dam Reinforcement,Power Plant,Medium,5476321,93,70,67,7.29,0.94,317,Feasible,2,,,650.17,299871.23,36,56.86,607799.41,60,80.5,909666.9,50,44.54,3057549.58,126,92.38,601433.89,45,75.73
P2775,Urban Flyover,Water Infra,Low,4710388,83,60,52,7.48,0.58,535,Not Feasible,1,,,1994.44,609021.26,85,76.44,834559.55,123,87.23,1936903.0,163,33.89,975192.28,105,46.56,354711.91,58,55.89
P2776,Urban Flyover,Water Infra,High,4235192,62,61,94,3.97,0.93,339,Feasible,3,,,1772.6,508597.11,65,75.29,751101.31,69,82.15,1677836.04,109,37.59,930052.83,60,46.59,367604.71,36,63.38
P2777,Urban Flyover,Water Infra,Low,3767891,91,83,92,2.1,0.66,514,Feasible,1,,,1631.61,417123.0,86,100.0,673521.64,111,100.0,1537397.29,139,52.78,753324.71,103,68.92,386524.36,76,78.43
P2778,Industrial Complex,Power Plant,Low,4263050,58,88,97,5.21,0.68,545,Not Feasible,1,,,585.38,238659.94,71,70.13,425890.47,106,95.87,797851.71,90,61.08,2335583.0,205,100.0,465064.88,73,98.18
P2779,Highway Expansion,Power Plant,Medium,2740687,91,70,28,9.21,0.52,270,Not Feasible,2,,,387.81,221655.61,36,51.48,360895.01,52,77.39,515988.75,51,43.72,1321904.38,92,93.47,320243.24,39,83.94
P2780,Urban Flyover,Power Plant,Medium,2935090,80,95,67,6.4,0.66,405,Feasible,2,,,339.98,266057.45,42,75.55,318088.73,62,100.0,491508.92,73,61.04,1459437.62,158,100.0,399997.28,71,100.0
P2781,Highway Expansion,Power Plant,Medium,1745182,56,83,86,1.73,0.94,384,Feasible,2,,,254.6,91774.88,43,68.49,229658.11,81,91.25,286449.22,72,52.38,879767.0,127,100.0,257532.79,61,94.55
P2782,Highway Expansion,Bridge,Medium,4937270,53,69,55,6.83,0.51,339,Feasible,2,,,858.05,430351.59,28,48.28,1088477.25,88,100.0,2106473.31,125,100.0,757971.7,48,44.57,553996.15,49,22.74
P2783,Industrial Complex,Water Infra,Medium,1416978,68,57,90,4.27,0.7,335,Not Feasible,2,,,674.27,209312.49,61,68.28,212458.37,76,77.69,549409.61,97,33.6,348789.83,54,51.56,97007.7,47,53.87
P2784,Dam Reinforcement,Bridge,Medium,2033316,91,66,63,5.92,0.52,434,Not Feasible,2,,,361.57,130650.04,33,45.88,452557.46,112,100.0,938206.9,161,95.78,255159.1,57,46.64,256742.49,71,28.4
P2785,Urban Flyover,Building,Low,5819075,79,94,79,7.34,0.69,275,Borderline,1,,,1893.52,390277.1,30,86.26,744440.57,35,100.0,1482481.28,59,59.05,1899018.38,70,100.0,1302857.67,81,54.0
P2786,Industrial Complex,Water Infra,Low,3621038,80,84,82,5.15,0.59,335,Borderline,1,,,1499.83,416660.89,58,100.0,626603.8,79,100.0,1461005.5,99,51.87,763976.92,57,77.21,352790.88,42,77.57
P2787,Dam Reinforcement,Power Plant,Low,6776764,84,33,24,8.14,0.63,454,Feasible,1,,,1012.54,472139.42,50,26.68,684591.07,80,36.74,1006548.82,69,22.47,3667295.8,179,42.68,946188.89,76,36.43
P2788,Dam Reinforcement,Power Plant,High,4380355,70,39,95,7.22,0.94,478,Feasible,3,,,682.36,368048.65,60,32.13,561462.09,102,44.85,714428.17,93,26.62,2151778.14,163,50.7,584637.95,60,40.7
P2789,Urban Flyover,Power Plant,Medium,6874707,80,76,59,6.15,0.72,233,Feasible,2,,,928.09,507009.34,27,62.34,880554.4,45,84.09,1140957.79,42,50.22,3523398.19,74,100.0,822787.28,45,81.59
P2790,Highway Expansion,Bridge,Low,5736905,68,43,38,1.51,0.64,280,Feasible,1,,,953.01,325432.36,24,34.39,1283291.86,72,75.66,2631604.68,113,63.24,765402.66,38,26.33,731173.44,33,15.39
P2791,Smart Solar Grid,Power Plant,Medium,2770485,80,67,66,8.36,0.79,422,Feasible,2,,,336.52,181911.27,53,50.97,277679.37,79,76.71,496990.39,85,45.46,1533674.47,154,85.44,280229.51,51,76.42
P2792,Highway Expansion,Water Infra,Medium,6357794,81,41,84,9.36,0.57,217,Feasible,2,,,2840.99,824040.05,41,46.96,1162536.37,49,55.17,2761848.76,62,26.29,1215337.72,38,35.37,394031.1,27,41.21
P2793,Highway Expansion,Road,Low,5742297,51,74,86,1.37,0.63,525,Not Feasible,1,,,15014.42,1415215.13,180,100.0,940339.58,93,98.63,1434617.51,121,61.3,742343.91,60,38.24,1209780.88,71,43.13
P2794,Smart Solar Grid,Water Infra,Low,4868452,59,46,37,4.88,0.77,276,Borderline,1,,,2691.03,639255.81,46,52.4,885769.25,62,60.81,1999419.24,79,32.23,1001813.63,51,35.99,342194.08,38,48.57
P2795,Dam Reinforcement,Building,High,5005605,51,64,69,2.59,0.62,281,Feasible,3,,,1703.1,196024.24,19,50.74,755535.43,32,100.0,1172561.92,68,51.73,1553485.53,82,76.24,1327997.88,81,35.29
P2796,Smart Solar Grid,Water Infra,Medium,3201044,51,95,49,7.55,0.84,161,Feasible,2,,,1528.92,321201.75,27,100.0,590894.66,35,100.0,1321901.6,51,58.32,705846.78,29,73.62,261199.21,19,90.99
P2797,Smart Solar Grid,Power Plant,Low,2312743,73,70,85,7.22,0.75,299,Not Feasible,1,,,301.42,128129.11,38,57.23,296087.34,59,78.29,335916.54,51,43.51,1313109.63,100,89.02,239500.38,52,81.94
P2798,Industrial Complex,Water Infra,Low,3741094,66,96,24,1.41,0.89,422,Borderline,1,,,1909.06,508451.05,70,100.0,600297.96,103,100.0,1576716.95,122,65.02,749597.85,72,89.65,306030.2,55,85.5
P2799,Industrial Complex,Water Infra,High,6433748,81,58,61,8.77,0.97,449,Feasible,3,,,2935.15,903885.41,71,68.56,1170695.47,93,77.46,2461221.42,147,39.98,1429692.45,79,47.09,468253.25,59,56.91
P2800,Industrial Complex,Bridge,Medium,2927205,65,47,24,1.81,0.56,170,Feasible,2,,,467.0,196866.77,13,31.62,497958.69,39,81.65,1407203.62,71,71.83,485307.41,21,34.0,339868.51,26,15.89
P2801,Dam Reinforcement,Road,Low,4734445,65,49,69,7.97,0.67,371,Feasible,1,,,10050.37,1015990.0,143,79.32,765656.38,57,63.53,1299104.8,86,40.98,562475.19,39,31.16,1091218.64,47,30.0
P2802,Smart Solar Grid,Water Infra,Low,1104195,95,43,77,4.57,0.66,548,Feasible,1,,,512.1,161159.75,97,48.9,173405.21,128,59.02,457220.38,172,25.48,199498.93,91,36.28,112910.74,60,45.32
P2803,Urban Flyover,Building,Medium,6276728,88,63,98,3.28,0.58,469,Feasible,2,,,3129.58,290312.81,48,59.71,998232.42,73,100.0,1916368.19,92,42.96,1982380.11,122,78.28,1089434.47,134,27.36
P2804,Smart Solar Grid,Water Infra,Medium,5101036,80,78,27,1.58,0.91,239,Not Feasible,2,,,2720.9,643810.43,46,89.51,849614.86,58,100.0,2023171.64,61,54.49,1172700.21,43,72.16,411738.86,31,70.94
P2805,Dam Reinforcement,Road,High,6127187,92,83,50,1.68,0.88,194,Feasible,3,,,9029.96,1471522.4,59,100.0,906701.35,39,100.0,1663879.5,43,68.05,802838.66,29,41.33,1282245.09,24,47.49
P2806,Industrial Complex,Road,Medium,2338486,73,60,31,6.62,0.74,281,Not Feasible,2,,,3540.37,491132.96,105,100.0,387467.83,43,74.21,657905.83,68,49.23,305483.44,31,33.28,496495.94,35,35.42
P2807,Dam Reinforcement,Road,High,6220934,50,87,40,5.5,0.77,268,Not Feasible,3,,,12402.08,1632524.55,90,100.0,1045363.35,50,100.0,1559482.62,56,77.29,673630.13,34,41.7,1309933.35,38,52.63
P2808,Industrial Complex,Road,Medium,3165251,60,71,81,1.22,0.53,242,Not Feasible,2,,,9539.9,633449.84,83,100.0,540863.13,45,100.0,911435.46,58,57.5,408060.69,28,37.73,671441.87,28,37.56
P2809,Dam Reinforcement,Road,Medium,2477852,70,87,52,1.13,0.78,260,Not Feasible,2,,,3920.0,559462.21,84,100.0,383145.85,49,100.0,669694.5,63,69.67,350817.66,26,55.88,514731.78,38,45.68
P2810,Urban Flyover,Bridge,Medium,4214850,53,59,45,0.72,0.9,301,Feasible,2,,,861.33,263254.0,27,47.65,872245.38,78,100.0,2022968.09,118,90.71,513338.52,43,36.17,543044.0,34,19.27
P2811,Industrial Complex,Road,Medium,2720023,56,54,59,7.44,0.79,528,Feasible,2,,,4289.72,720753.98,200,88.97,397926.45,82,63.6,687680.77,111,51.48,355952.16,62,35.85,557709.64,73,30.1
P2812,Industrial Complex,Bridge,High,3670308,75,92,84,7.12,0.63,497,Feasible,3,,,712.1,270574.19,33,63.26,876935.39,136,100.0,1415842.79,195,100.0,546652.03,61,57.57,560303.6,71,37.44
P2813,Smart Solar Grid,Water Infra,High,4562169,96,48,78,0.58,0.83,396,Feasible,3,,,2355.95,667542.04,75,53.42,840670.89,85,66.13,1911422.54,128,24.8,781311.89,64,45.17,361221.63,43,50.48
P2814,Dam Reinforcement,Water Infra,Low,5027446,99,37,34,5.6,0.68,376,Feasible,1,,,2402.56,567110.2,61,41.72,777780.36,77,48.7,1994032.07,127,26.25,1199133.21,67,29.66,489390.16,44,38.67
P2815,Highway Expansion,Bridge,Low,1486275,61,32,20,0.85,0.77,561,Feasible,1,,,280.6,112186.43,47,25.0,267920.5,148,54.41,680250.01,195,48.1,214258.94,86,21.95,211659.12,85,10.54
P2816,Highway Expansion,Power Plant,High,1298871,80,96,30,9.04,0.74,444,Feasible,3,,,212.91,85282.51,48,72.42,175487.07,79,100.0,220778.74,83,69.36,655701.12,144,100.0,161621.55,91,100.0
P2817,Smart Solar Grid,Road,High,2157655,66,46,74,9.07,0.69,364,Feasible,3,,,4032.6,546589.94,122,77.55,332404.63,58,64.06,546986.77,89,38.72,294003.12,52,27.77,437670.53,44,21.89
P2818,Dam Reinforcement,Road,Medium,3949281,82,43,21,6.98,0.86,205,Borderline,2,,,6816.58,1088867.01,66,78.73,641843.44,38,52.31,976328.23,50,38.77,468384.19,27,25.4,773858.13,25,19.78
P2819,Urban Flyover,Water Infra,Medium,2294929,60,38,84,9.26,0.94,190,Feasible,2,,,915.65,256982.83,31,46.08,404660.07,43,50.89,967102.76,56,26.42,468579.16,36,31.26,197604.18,24,35.35
P2820,Smart Solar Grid,Bridge,High,3504594,77,91,63,8.11,0.5,388,Not Feasible,3,,,626.06,256107.58,30,71.28,701993.44,110,100.0,1571380.1,132,100.0,448495.13,62,60.09,526617.75,55,39.31
P2821,Industrial Complex,Road,Medium,2243294,81,50,35,8.29,0.97,299,Feasible,2,,,4376.26,523088.44,104,89.87,373315.29,52,65.38,570408.67,65,41.61,287955.63,38,24.83,488525.96,40,28.31
P2822,Urban Flyover,Water Infra,Low,4567675,50,66,41,5.7,0.76,398,Feasible,1,,,1790.66,543405.19,75,79.91,857592.1,85,91.18,1862723.57,110,37.0,872109.68,72,58.99,431844.45,54,62.92
P2823,Dam Reinforcement,Road,High,1896816,96,40,37,3.06,0.85,268,Borderline,3,,,4489.34,477153.18,93,69.28,282049.87,47,53.28,528521.1,61,36.01,188539.02,36,22.32,420552.83,30,19.11
P2824,Industrial Complex,Bridge,Medium,4807085,77,49,66,2.18,0.93,125,Feasible,2,,,924.56,401929.41,13,38.06,973981.56,36,85.94,2210950.71,46,69.93,677387.1,14,35.6,542836.22,16,15.47
P2825,Highway Expansion,Power Plant,Low,3414802,91,64,49,3.27,0.73,267,Not Feasible,1,,,504.13,294102.35,38,50.27,381629.84,48,66.33,525496.9,46,42.42,1831273.8,94,89.05,382299.12,41,71.94
P2826,Dam Reinforcement,Building,High,1443031,56,82,29,6.28,0.92,451,Feasible,3,,,674.05,55157.86,25,72.58,183395.4,52,100.0,424137.6,79,57.9,489064.89,128,83.39,291275.25,166,54.07
P2827,Industrial Complex,Water Infra,High,2090668,51,76,77,1.73,0.59,287,Feasible,3,,,939.43,275630.14,57,92.84,431708.44,59,100.0,808380.97,82,47.8,426699.52,54,62.38,148248.93,35,71.88
P2828,Dam Reinforcement,Water Infra,High,3790373,91,81,81,2.59,0.58,128,Feasible,3,,,2034.95,413407.0,22,98.25,696917.14,29,100.0,1622891.88,38,50.18,805951.42,22,71.17,251205.57,17,77.67
P2829,Industrial Complex,Building,Medium,4683444,73,37,99,4.68,0.83,297,Not Feasible,2,,,2217.25,240976.34,23,35.42,686413.58,35,60.54,1355805.27,69,26.22,1124353.2,71,43.33,1275895.61,100,19.49
P2830,Dam Reinforcement,Building,Medium,4916643,53,33,25,2.33,0.94,403,Feasible,2,,,1707.39,284669.26,30,28.53,630982.04,52,56.03,1511138.68,94,25.71,1161789.95,117,38.83,1328063.07,110,15.9
P2831,Highway Expansion,Water Infra,Low,4287058,93,56,86,5.89,0.95,514,Borderline,1,,,2003.07,669345.16,88,71.55,801665.26,120,77.48,1754573.12,163,33.76,772258.58,81,43.41,289215.88,62,53.79
P2832,Smart Solar Grid,Power Plant,Medium,4203503,68,73,60,9.23,0.82,235,Feasible,2,,,515.86,367688.35,25,62.76,594347.45,41,82.14,679235.65,37,45.27,2012882.41,92,92.31,549349.14,40,82.53
P2833,Industrial Complex,Water Infra,Medium,2785516,75,69,62,7.48,0.76,215,Not Feasible,2,,,1285.51,349530.9,36,83.48,500339.79,55,93.94,1149703.17,57,46.04,598245.04,37,55.49,187697.11,31,66.05
P2834,Industrial Complex,Building,High,5158179,60,76,96,6.66,0.67,450,Feasible,3,,,2087.11,355379.12,30,68.61,717947.24,51,100.0,1370897.13,79,59.99,1775330.5,121,80.99,938625.02,169,47.14
P2835,Highway Expansion,Road,Low,6510493,89,73,37,5.83,0.99,463,Not Feasible,1,,,16699.58,1539581.26,153,100.0,974251.5,88,100.0,1727621.85,95,63.02,877185.58,59,40.53,1391852.81,67,30.03
P2836,Smart Solar Grid,Bridge,High,1290998,99,77,77,4.88,0.66,175,Feasible,3,,,220.75,77526.94,15,53.29,276406.38,39,100.0,563919.41,71,100.0,159678.37,27,49.59,213466.9,24,28.35
P2837,Dam Reinforcement,Road,Medium,5855920,92,81,79,1.87,0.87,326,Feasible,2,,,11012.07,1269941.31,122,100.0,873151.76,53,100.0,1722689.27,69,76.51,618946.67,36,48.57,1371190.99,47,38.36
P2838,Industrial Complex,Power Plant,High,2828022,60,97,46,8.95,0.77,224,Feasible,3,,,393.41,155358.69,30,77.97,395728.73,36,100.0,497331.88,41,64.43,1436832.65,92,100.0,342770.04,25,100.0
P2839,Smart Solar Grid,Water Infra,Medium,4048593,94,40,87,2.49,0.8,154,Not Feasible,2,,,2138.77,574371.7,28,47.36,694175.14,33,55.3,1733546.27,47,26.63,816211.59,28,32.96,230288.3,18,37.74
P2840,Dam Reinforcement,Water Infra,High,2409854,52,33,41,0.91,0.7,328,Borderline,3,,,1206.85,258759.29,57,37.98,425242.72,70,46.04,946473.61,90,23.28,557872.77,65,25.69,221505.61,46,32.02
P2841,Industrial Complex,Bridge,Low,1181360,61,77,43,7.5,0.98,400,Feasible,1,,,229.09,94504.49,39,59.1,271112.28,121,100.0,490710.86,137,100.0,176607.51,52,46.2,148424.86,51,27.29
P2842,Industrial Complex,Road,Low,3444026,52,55,59,1.76,0.79,488,Feasible,1,,,6578.71,871821.81,184,94.33,538682.54,86,70.8,877731.5,97,49.97,438961.49,57,34.01,716828.66,65,25.88
P2843,Dam Reinforcement,Bridge,High,3515419,91,68,93,3.72,0.97,474,Not Feasible,3,,,617.43,192369.7,46,53.49,898374.34,116,100.0,1615750.37,178,97.74,402320.59,66,46.99,406604.01,68,30.71
P2844,Highway Expansion,Power Plant,Low,6532410,76,87,85,0.28,0.5,266,Feasible,1,,,960.02,466670.67,31,73.01,727356.65,52,91.54,1016106.44,39,62.35,3522364.33,104,100.0,799911.91,40,98.78
P2845,Smart Solar Grid,Road,High,5138286,98,48,59,1.37,0.79,406,Not Feasible,3,,,9409.66,1246372.5,144,84.33,923377.77,74,68.81,1388425.56,89,41.93,557011.61,50,24.81,1023098.55,49,20.11
P2846,Industrial Complex,Road,High,2291210,51,87,25,1.73,0.86,200,Feasible,3,,,4932.22,569158.07,65,100.0,419259.29,41,100.0,602137.29,45,80.16,257893.83,20,50.38,442761.52,29,44.12
P2847,Dam Reinforcement,Power Plant,High,6127992,98,57,37,0.54,0.87,169,Feasible,3,,,814.38,425119.62,18,47.59,775874.19,30,61.94,1174430.83,30,36.1,3109957.82,59,75.93,642609.54,31,63.44
P2848,Industrial Complex,Water Infra,Medium,3643061,65,95,49,6.57,0.95,206,Not Feasible,2,,,1820.26,520439.27,37,100.0,649040.29,47,100.0,1507384.38,56,50.96,610346.44,40,89.41,355850.61,26,86.92
P2849,Dam Reinforcement,Water Infra,High,6695888,51,39,40,8.37,0.5,310,Borderline,3,,,3618.16,737544.95,54,47.62,1059402.65,71,53.17,3014812.76,88,20.0,1426633.55,57,33.06,457494.09,40,41.15
P2850,Industrial Complex,Building,High,4584197,79,87,81,3.73,0.5,422,Feasible,3,,,2196.9,312674.91,28,72.58,589631.84,61,100.0,1162345.19,75,71.7,1383344.64,118,94.88,1136200.41,139,52.83
P2851,Urban Flyover,Water Infra,Low,1311955,69,43,29,8.75,0.74,120,Not Feasible,1,,,648.2,141659.46,22,51.57,214405.17,26,57.71,567501.88,37,30.22,310233.27,20,33.43,78155.22,15,42.07
P2852,Highway Expansion,Bridge,High,3127599,87,44,32,2.13,0.51,500,Not Feasible,3,,,514.15,281217.01,42,32.79,594621.15,130,78.79,1475177.93,200,65.91,371339.73,62,26.68,405243.18,67,15.83
P2853,Smart Solar Grid,Power Plant,High,3225198,77,62,95,3.25,0.99,561,Feasible,3,,,480.25,234873.77,83,50.41,346464.71,99,67.7,552610.57,90,44.84,1700049.08,181,80.84,391199.86,109,66.2
P2854,Highway Expansion,Water Infra,Low,5933594,74,46,28,1.51,0.61,257,Feasible,1,,,2713.52,887970.84,42,54.92,1053918.87,61,61.25,2256598.07,77,29.6,1176326.61,44,38.25,558779.61,32,45.98
P2855,Highway Expansion,Road,Low,2565070,81,53,87,6.21,0.74,255,Feasible,1,,,4937.17,558981.83,94,89.6,433277.47,41,70.54,666147.85,57,48.05,308114.5,27,27.01,598548.35,36,29.8
P2856,Smart Solar Grid,Power Plant,High,4831342,59,59,58,4.2,0.53,481,Feasible,3,,,765.63,395457.76,57,46.36,697110.27,94,66.12,895236.88,78,38.79,2203370.59,166,77.35,640166.5,86,66.38
P2857,Highway Expansion,Water Infra,High,5835451,91,91,43,6.13,0.76,500,Feasible,3,,,2433.32,823921.42,83,100.0,1050669.61,108,100.0,2061670.13,155,53.97,1420086.74,87,75.61,479103.09,67,93.3
P2858,Urban Flyover,Bridge,High,5382794,89,42,53,7.62,0.69,273,Feasible,3,,,936.72,404352.35,16,30.47,1107731.19,68,73.28,2363065.39,113,64.64,807238.55,39,26.77,700406.53,37,14.83
P2859,Dam Reinforcement,Building,Low,5698713,82,91,80,5.46,0.52,281,Feasible,1,,,2556.96,355572.21,29,83.42,820968.99,37,100.0,1851791.93,57,64.06,1589482.84,65,94.6,1080897.03,93,61.55
P2860,Smart Solar Grid,Building,High,4790328,62,76,60,6.28,0.67,138,Not Feasible,3,,,1643.03,223927.78,8,74.11,574265.3,17,100.0,1276369.77,27,50.89,1722195.18,44,81.82,993569.97,41,47.47
P2861,Dam Reinforcement,Power Plant,High,5710899,90,45,24,9.35,0.7,581,Feasible,3,,,718.73,320581.42,64,37.98,630012.54,88,48.72,950995.3,101,27.09,3196698.24,224,61.69,612611.49,104,49.52
P2862,Industrial Complex,Bridge,Low,4896892,91,95,98,2.99,0.99,447,Not Feasible,1,,,786.94,305687.58,26,71.7,1126654.4,108,100.0,2171630.67,181,100.0,558693.16,68,59.05,734226.19,63,31.08
P2863,Urban Flyover,Bridge,Medium,5857993,96,72,69,3.59,0.6,362,Borderline,2,,,1294.66,373343.38,33,60.06,1599867.27,99,100.0,2345734.09,127,100.0,854492.92,54,46.46,684555.34,48,25.57
P2864,Dam Reinforcement,Bridge,High,3263089,86,37,23,7.18,0.77,248,Feasible,3,,,575.12,278072.44,17,25.66,549241.92,74,64.47,1510071.84,94,53.81,387005.85,26,28.02,538696.95,36,13.04
P2865,Dam Reinforcement,Water Infra,Low,6289730,65,32,70,6.11,0.99,295,Feasible,1,,,3327.5,752547.0,48,39.93,1136442.71,66,42.55,2622176.43,99,20.17,1192673.89,46,27.93,585889.96,36,29.41
P2866,Smart Solar Grid,Building,Low,4462092,94,41,71,1.79,0.9,528,Not Feasible,1,,,1589.26,300656.53,44,32.65,782792.97,82,65.91,1267988.85,103,33.3,1253947.44,124,49.62,856706.2,175,23.52
P2867,Industrial Complex,Bridge,High,5437610,71,45,58,3.76,1.0,399,Feasible,3,,,1020.12,418913.29,34,32.21,1124451.7,102,75.44,2370648.61,151,70.83,788629.42,58,29.43,734966.98,54,17.09
P2868,Smart Solar Grid,Road,High,4239536,69,88,27,4.68,0.98,550,Feasible,3,,,11804.24,855241.24,183,100.0,750999.65,98,100.0,1148858.94,130,81.61,536367.46,76,45.47,948068.72,63,46.78
P2869,Industrial Complex,Water Infra,Low,3326133,99,78,64,4.19,0.74,203,Not Feasible,1,,,1729.13,443875.34,32,86.47,486324.67,44,100.0,1409505.05,64,48.35,703251.31,41,69.26,283176.63,22,82.37
P2870,Smart Solar Grid,Road,Low,2739461,92,92,47,1.78,0.85,495,Feasible,1,,,4782.05,686998.02,176,100.0,463057.73,95,100.0,712837.35,104,84.58,275995.19,68,45.5,600572.71,53,46.17
P2871,Dam Reinforcement,Road,Medium,3150224,76,91,46,9.24,0.56,341,Borderline,2,,,6422.41,825247.58,127,100.0,477878.26,62,100.0,768372.06,71,74.37,378013.94,40,59.76,700712.16,41,44.2
P2872,Dam Reinforcement,Power Plant,Low,6720626,90,78,84,7.62,0.72,444,Not Feasible,1,,,839.39,588195.78,58,61.01,674686.44,87,87.81,1070618.12,79,50.59,3531973.25,175,100.0,855152.4,45,85.58
P2873,Urban Flyover,Water Infra,Low,6266164,65,80,53,4.81,0.9,570,Feasible,1,,,3054.64,850099.84,84,92.56,1207633.3,122,100.0,2415427.28,179,56.53,1409308.83,108,62.17,383694.77,77,81.46
P2874,Dam Reinforcement,Road,High,6005858,83,62,81,6.8,0.75,535,Feasible,3,,,9477.24,1182143.34,183,100.0,1125733.07,97,77.82,1602749.59,121,56.57,750847.14,70,34.08,1344384.85,64,33.02
P2875,Highway Expansion,Water Infra,High,5002713,81,59,81,8.97,0.85,264,Borderline,3,,,2451.61,607577.11,53,68.18,948861.95,56,79.06,1854804.66,74,41.01,1283615.4,43,54.33,307853.88,38,52.42
P2876,Dam Reinforcement,Bridge,Medium,1587100,75,88,57,1.36,0.87,564,Borderline,2,,,298.09,111288.91,41,62.36,348523.87,137,100.0,704429.0,228,100.0,203772.7,90,54.71,219085.52,68,36.12
P2877,Highway Expansion,Power Plant,Low,4415871,74,44,45,2.5,0.63,225,Feasible,1,,,511.27,295196.05,30,34.58,504234.16,36,50.52,809482.72,38,29.01,2247059.81,83,57.17,559898.27,39,48.73
P2878,Dam Reinforcement,Building,High,3381732,51,52,43,5.43,0.94,444,Not Feasible,3,,,1370.81,154307.78,32,46.94,511607.95,55,91.87,842611.88,91,37.47,925251.09,134,56.6,947953.31,131,27.12
P2879,Highway Expansion,Road,High,2877971,61,74,58,7.99,0.73,130,Not Feasible,3,,,8056.67,596066.74,49,100.0,498124.92,24,98.55,787529.5,26,65.82,373714.42,18,36.03,622535.42,14,40.1
P2880,Highway Expansion,Power Plant,Medium,5963401,89,91,40,0.36,0.61,285,Feasible,2,,,914.54,427937.18,35,69.64,708919.16,45,98.72,883460.24,49,59.56,3153011.34,117,100.0,790073.07,39,100.0
P2881,Dam Reinforcement,Power Plant,Medium,3349316,58,44,66,9.84,0.93,315,Not Feasible,2,,,540.07,218793.12,36,34.61,436916.18,58,46.97,515166.87,49,27.97,1753591.74,114,57.16,424848.09,59,53.29
P2882,Highway Expansion,Power Plant,High,5041059,61,75,67,4.55,0.71,350,Feasible,3,,,813.84,361785.35,45,64.76,515663.25,53,87.08,832833.91,58,47.74,2722398.17,134,95.33,608378.31,61,80.09
P2883,Urban Flyover,Power Plant,Low,3866757,75,93,32,3.59,0.88,266,Feasible,1,,,548.26,297771.02,33,70.32,468808.57,48,100.0,646221.83,45,61.21,2008385.21,85,100.0,445570.36,55,100.0
P2884,Industrial Complex,Bridge,Medium,2336921,58,75,22,2.93,0.77,478,Feasible,2,,,423.38,142726.17,30,60.23,576296.81,125,100.0,1047805.98,187,100.0,288606.77,80,52.13,281485.27,56,30.74
P2885,Highway Expansion,Water Infra,Low,3247939,59,85,51,1.74,0.69,357,Feasible,1,,,1368.46,433379.11,61,100.0,615030.23,74,100.0,1304408.3,116,50.76,649433.42,56,71.74,245687.94,49,82.11
P2886,Highway Expansion,Building,Medium,5354685,81,73,54,7.92,0.9,590,Not Feasible,2,,,1720.77,262724.02,40,68.43,676574.75,91,100.0,1530809.7,119,48.65,1472951.88,171,82.08,1411624.64,169,38.3
P2887,Urban Flyover,Building,Medium,6913318,83,58,38,9.55,0.79,520,Feasible,2,,,2872.62,307891.73,30,58.12,1021281.79,74,100.0,2168165.75,125,42.43,2085127.48,139,59.46,1330851.26,151,24.57
P2888,Urban Flyover,Water Infra,Low,2577969,97,91,33,4.14,0.7,132,Not Feasible,1,,,1040.95,285803.25,23,100.0,480684.46,27,100.0,1094754.95,43,57.99,573291.8,24,71.29,143434.54,15,95.46
P2889,Smart Solar Grid,Building,Medium,6098402,69,81,67,9.52,0.55,338,Feasible,2,,,2142.41,417391.02,20,80.07,949449.56,55,100.0,1813266.48,64,52.67,1902315.4,101,93.02,1015979.54,98,36.15
